CUSTOMER_ID,STATE,ZIP_CODE,ORDER_ID,ORDER_DATE,PRODUCT_ID,ITEM_NAME,QUANTITY,UNIT_PRICE,PET_PROFILE_ID
10097086,PA,19606-2470,299394190,2020-06-03,238324,Frisco Buffalo Plaid Printed Personalized Dog & Cat Bandana,1,37.9800,
10097086,PA,19606-2470,299394190,2020-06-03,177500,"Pets First NCAA Dog T-Shirt, Oklahoma, X-Large",1,9.9900,
10097086,PA,19606-2470,302056051,2020-06-11,133227,"Dogline Round Soft Leather Dog Collar, Royal Blue, 8-10 in, 1/4-in",3,1.7000,
10097086,PA,19606-2470,302056051,2020-06-11,101831,Veterinary Formula Clinical Care Antiseborrheic & Antidandruff Medicated Shampoo,1,58.9800,
10097086,PA,19606-2470,303519687,2020-06-15,188095,"Pendleton Rocky Mountain National Park Nylon Dog Collar, Small: 10 to 14-in neck, 3/4-in wide",5,1.9900,
10097086,PA,19606-2470,303519687,2020-06-15,173251,"Savory Prime Duck & Sweet Potato Jerky Dog Treats, 1-lb bag",1,59.9900,3065054
10097086,PA,19606-2470,305857078,2020-06-22,110151,"Pet Genie Pet Waste Disposal Refills, 12 count",1,5.2300,
10097086,PA,19606-2470,305857078,2020-06-22,188095,"Pendleton Rocky Mountain National Park Nylon Dog Collar, Small: 10 to 14-in neck, 3/4-in wide",5,1.9900,
10097086,PA,19606-2470,305857078,2020-06-22,53179,Bionic Bone Dog Toy,1,19.9800,
10097086,PA,19606-2470,305857078,2020-06-22,177500,"Pets First NCAA Dog T-Shirt, Oklahoma, X-Large",1,9.9900,
10097086,PA,19606-2470,312590211,2020-07-12,108465,"Angry Orange Super Strength Pet Odor Neutralizer, 8-oz bottle",1,9.9900,
10097086,PA,19606-2470,312590211,2020-07-12,177500,"Pets First NCAA Dog T-Shirt, Oklahoma, X-Large",1,9.9900,
10097086,PA,19606-2470,312590211,2020-07-12,153077,"GoTags Anodized Aluminum Personalized Dog ID Tag, Heart, Pink, Regular",1,1.5900,
10097086,PA,19606-2470,312590211,2020-07-12,188095,"Pendleton Rocky Mountain National Park Nylon Dog Collar, Small: 10 to 14-in neck, 3/4-in wide",5,2.2800,
10097086,PA,19606-2470,312590211,2020-07-12,187920,fouFIT Angry Emoji Squeaky Plush Dog Toy,1,2.4800,
10097086,PA,19606-2470,316800843,2020-07-24,116993,"Sassy Dog Wear Rainbow Dog Leash, Large, Rainbow",1,19.9700,
10097086,PA,19606-2470,316800843,2020-07-24,114056,"ProDen PlaqueOff Powder Cat Supplement, 40g bottle",1,47.9800,
10097086,PA,19606-2470,319307913,2020-08-01,212962,"MidWest QuietTime Geo Print & Fleece Reversible Dog Crate Mat, Gray, Intermediate",1,4.2400,
10097086,PA,19606-2470,319307913,2020-08-01,159581,"Frisco Squad Ghouls Dog & Cat Bandana, Medium/Large",3,0.8900,
10097086,PA,19606-2470,319307913,2020-08-01,127717,"Pure & Simple Pet Rawhide Donut Dog Treat, 5-in, 1 count",1,11.3600,
10097086,PA,19606-2470,323991779,2020-08-14,136145,"ADIDOG Dog Tracksuit, Black, Size 4",1,15.4900,
10097086,PA,19606-2470,323991779,2020-08-14,159581,"Frisco Squad Ghouls Dog & Cat Bandana, Medium/Large",3,0.8900,
10097086,PA,19606-2470,323991779,2020-08-14,191849,"FitPAWS Dog Harness, Blue",1,4.9900,
10097086,PA,19606-2470,323991779,2020-08-14,138679,"Super Bird Creations Olympic Rings Bird Toy, Large",1,14.6900,
10097086,PA,19606-2470,323991779,2020-08-14,110154,Emmy's Best Pet Products Stop The Chew 3X Strength Anti-Chew Bitter Dog Spray,1,4.3900,
10097086,PA,19606-2470,323991779,2020-08-14,212962,"MidWest QuietTime Geo Print & Fleece Reversible Dog Crate Mat, Gray, Intermediate",1,4.2400,
10097086,PA,19606-2470,330839277,2020-09-03,249796,"WeatherBeeta Comfitec Ultra Tough II Detach-A-Neck Heavy Horse Blanket, Blue/Charcoal/White, 69-in",1,2.4900,
10097086,PA,19606-2470,330839277,2020-09-03,193199,"Best Pet Supplies Voyager Dual-Attachment No-Pull 3M Reflective Technology Dog Harness, Red Lattice, X-Small",1,6.9800,
10097086,PA,19606-2470,330839277,2020-09-03,117195,"Cadet Natural Pig Ears Dog Treats, 1.3-lb bag",1,5.9900,
10097086,PA,19606-2470,330839277,2020-09-03,213995,ChickenGuard Extreme Automated Chicken Coop Door Opener,1,7.7900,
10097086,PA,19606-2470,330839277,2020-09-03,183964,"SmartBones Mini Bacon & Cheese Chew Bones Dog Treats, 16 count",1,1.7100,
10097086,PA,19606-2470,330839277,2020-09-03,56284,"Guardian Gear Nylon Dog Collar, Green Camo, 6-10"" collar",1,5.8400,
10097086,PA,19606-2470,330839277,2020-09-03,113717,"Cloud Star Tricky Trainers with Peanut Butter Grain-Free Soft & Chewy Dog Treats, 12-oz bag",1,13.5900,
10097086,PA,19606-2470,330839277,2020-09-03,130269,"Armarkat GleePet 57-in Faux Fur Cat Tree & Condo, Beige",3,4.9900,
10097086,PA,19606-2470,336229051,2020-09-18,110154,Emmy's Best Pet Products Stop The Chew 3X Strength Anti-Chew Bitter Dog Spray,1,4.3900,
10097086,PA,19606-2470,336229051,2020-09-18,110151,"Pet Genie Pet Waste Disposal Refills, 12 count",1,5.2300,
10097086,PA,19606-2470,336229051,2020-09-18,212962,"MidWest QuietTime Geo Print & Fleece Reversible Dog Crate Mat, Gray, Intermediate",2,4.2700,
10097086,PA,19606-2470,336229051,2020-09-18,159581,"Frisco Squad Ghouls Dog & Cat Bandana, Medium/Large",4,0.8900,
10097086,PA,19606-2470,336229051,2020-09-18,136145,"ADIDOG Dog Tracksuit, Black, Size 4",1,15.4900,
10097086,PA,19606-2470,1000274983,2020-09-30,183964,"SmartBones Mini Bacon & Cheese Chew Bones Dog Treats, 16 count",3,1.7100,
10097086,PA,19606-2470,1000274983,2020-09-30,212962,"MidWest QuietTime Geo Print & Fleece Reversible Dog Crate Mat, Gray, Intermediate",1,4.2700,
10097086,PA,19606-2470,1000274983,2020-09-30,131612,"PupCorn Plus Cheddar & Parmesan Flavored Dog Treats, 28-oz tub",1,5.4900,
10097086,PA,19606-2470,1000274983,2020-09-30,212960,"MidWest QuietTime Geo Print & Fleece Reversible Dog Crate Mat, Gray, Small ",1,4.9900,
10097086,PA,19606-2470,1000274983,2020-09-30,110550,Newman's Own Organics Grain-Free Beef & Liver Canned Cat Food,1,2.9700,
10097086,PA,19606-2470,1000274983,2020-09-30,108897,"Molly Mutt Rocketman Dog Crate Cover, 24-in",1,1.7900,
10097086,PA,19606-2470,1000274983,2020-09-30,212964,"MidWest QuietTime Geo Print & Fleece Reversible Dog Crate Mat, Gray, X-Large",1,4.9900,
10097086,PA,19606-2470,345894494,2020-10-15,173251,"Savory Prime Duck & Sweet Potato Jerky Dog Treats, 1-lb bag",1,59.9900,3065054
10097086,PA,19606-2470,346105802,2020-10-16,114056,"ProDen PlaqueOff Powder Cat Supplement, 40g bottle",1,47.9800,
10097086,PA,19606-2470,346105802,2020-10-16,188095,"Pendleton Rocky Mountain National Park Nylon Dog Collar, Small: 10 to 14-in neck, 3/4-in wide",4,1.9900,
10097086,PA,19606-2470,346105802,2020-10-16,212964,"MidWest QuietTime Geo Print & Fleece Reversible Dog Crate Mat, Gray, X-Large",1,4.9900,
10097086,PA,19606-2470,1002330484,2020-10-21,188095,"Pendleton Rocky Mountain National Park Nylon Dog Collar, Small: 10 to 14-in neck, 3/4-in wide",3,1.9900,
10097086,PA,19606-2470,1002330484,2020-10-21,126414,Nature's Farmacy Dogzymes Probiotic Max Dog Supplement,2,3.4900,
10097086,PA,19606-2470,1002330484,2020-10-21,212962,"MidWest QuietTime Geo Print & Fleece Reversible Dog Crate Mat, Gray, Intermediate",1,4.2400,
10097086,PA,19606-2470,1002330484,2020-10-21,191386,"Mazuri Original 5M21 Tortoise Food, 25-lb bag",2,13.5900,
10097086,PA,19606-2470,350357815,2020-10-30,159581,"Frisco Squad Ghouls Dog & Cat Bandana, Medium/Large",4,0.8900,
10097086,PA,19606-2470,350357815,2020-10-30,108465,"Angry Orange Super Strength Pet Odor Neutralizer, 8-oz bottle",1,5.9900,
10097086,PA,19606-2470,350357815,2020-10-30,110154,Emmy's Best Pet Products Stop The Chew 3X Strength Anti-Chew Bitter Dog Spray,1,3.7100,
10097086,PA,19606-2470,350357815,2020-10-30,212962,"MidWest QuietTime Geo Print & Fleece Reversible Dog Crate Mat, Gray, Intermediate",2,4.2400,
10097086,PA,19606-2470,350357815,2020-10-30,188095,"Pendleton Rocky Mountain National Park Nylon Dog Collar, Small: 10 to 14-in neck, 3/4-in wide",6,1.9900,
10097086,PA,19606-2470,350357815,2020-10-30,53179,Bionic Bone Dog Toy,1,14.4900,
10097086,PA,19606-2470,350357815,2020-10-30,110151,"Pet Genie Pet Waste Disposal Refills, 12 count",1,5.2300,
10097086,PA,19606-2470,351306162,2020-11-03,46498,World's Best Comfort Care Unscented Clumping Corn Litter,1,57.9800,
10097086,PA,19606-2470,353496257,2020-11-13,188103,"Pendleton Yakima Camp Nylon Dog Collar, Umber, Medium: 14 to 18-in neck, 3/4-in wide",1,4.2900,
10097086,PA,19606-2470,353496257,2020-11-13,126416,"Nature's Farmacy Dogzymes Probiotic Max Dog Supplement, 1-lb jar",1,5.2900,
10097086,PA,19606-2470,353496257,2020-11-13,176130,"FurHaven Suede Top Orthopedic Dog Mat, Camel Top, Jumbo",1,3.7900,
10097086,PA,19606-2470,353496257,2020-11-13,188095,"Pendleton Rocky Mountain National Park Nylon Dog Collar, Small: 10 to 14-in neck, 3/4-in wide",3,1.9900,
10097086,PA,19606-2470,353496257,2020-11-13,201801,"Vita Flex Pro Equinyl Glucosamine & Hyaluronic Acid Joint Formula Powder Horse Supplement, 3.75-lb bucket",1,4.9900,
10097086,PA,19606-2470,357105254,2020-11-28,188095,"Pendleton Rocky Mountain National Park Nylon Dog Collar, Small: 10 to 14-in neck, 3/4-in wide",6,1.9900,
10097086,PA,19606-2470,1010839492,2020-12-15,204589,"Zee.Dog Polyester Dog Leash, Solaris, Small: 4-ft long, 0.6-in wide",1,54.9900,
10097086,PA,19606-2470,1010839492,2020-12-15,173234,Savory Prime Natural Rawhide Chips Dog Treat,1,56.4900,3065054
10097086,PA,19606-2470,1010839492,2020-12-15,47581,"Halo Holistic Chicken & Chicken Liver Adult Dry Dog Food, 4-lb bag",1,19.9900,
10097086,PA,19606-2470,1010839492,2020-12-15,177500,"Pets First NCAA Dog T-Shirt, Oklahoma, X-Large",1,9.9900,
10097086,PA,19606-2470,1010839492,2020-12-15,207057,"Dean & Tyler DT Pro Pull Dog Harness, Large",1,72.9900,
10097086,PA,19606-2470,1010839492,2020-12-15,110151,"Pet Genie Pet Waste Disposal Refills, 12 count",1,6.9900,
10097086,PA,19606-2470,1010839492,2020-12-15,119724,"PetRageous Designs Fiji Non-Skid Stainless Steel Bowl, White/Light Gray, 6.5 cup",1,2.6600,
10097086,PA,19606-2470,1010839492,2020-12-15,187921,fouFIT Mini Bumper Treat Dispensing Ball Dog Toy,1,2.4800,
10097086,PA,19606-2470,1010839492,2020-12-15,188095,"Pendleton Rocky Mountain National Park Nylon Dog Collar, Small: 10 to 14-in neck, 3/4-in wide",6,1.9900,
10097086,PA,19606-2470,1010839492,2020-12-15,144747,"Merrick Grain-Free Wet Dog Food Thanksgiving Day Dinner, 12.7-oz can, case of 12",1,17.9900,
10375901,NY,14468-9407,275814747,2020-03-24,133843,"SafetyPUP XD Reflective Dog Vest, Orange, Medium",1,37.9900,2335573
10375901,NY,14468-9407,277102709,2020-03-27,154999,"Bark Brite All Weather Reflective Neoprene Dog Boots, 4 count, Black, Small",6,8.9900,2335573
10375901,NY,14468-9407,286691596,2020-04-24,154999,"Bark Brite All Weather Reflective Neoprene Dog Boots, 4 count, Black, Small",6,8.9900,2335573
10375901,NY,14468-9407,288935949,2020-05-01,115610,Pet Zone Smart Scoop Cat Litter Box Accessories Kit,1,49.9900,2335573
10375901,NY,14468-9407,298514685,2020-05-31,151700,"PetSafe ScoopFree Ultra Top-Entry Automatic Self-Cleaning Cat Litter Box, Purple",1,16.6300,
10375901,NY,14468-9407,298514685,2020-05-31,151587,"American Journey Lamb Recipe Grain-Free High Protein Biscuit Dog Treats, 10-oz bag",1,22.9700,
10375901,NY,14468-9407,301465721,2020-06-09,125612,Vital Essentials Freeze-Dried Raw Rabbit Entree & Mixer Cat Food Crunchy Nibs,1,10.3100,
10375901,NY,14468-9407,301465721,2020-06-09,47916,"Merrick New England Boil Cat & Kitten Gourmet Entree Canned Cat Food, 5.5-oz, case of 24",1,7.9900,
10375901,NY,14468-9407,301465721,2020-06-09,125614,Ruff Dawg Om Dawg Stress Reduction System,1,11.4600,
10375901,NY,14468-9407,301465721,2020-06-09,115610,Pet Zone Smart Scoop Cat Litter Box Accessories Kit,1,49.9900,2335573
10375901,NY,14468-9407,302447637,2020-06-12,154999,"Bark Brite All Weather Reflective Neoprene Dog Boots, 4 count, Black, Small",6,8.9900,2335573
10375901,NY,14468-9407,313234304,2020-07-14,125614,Ruff Dawg Om Dawg Stress Reduction System,1,11.4600,
10375901,NY,14468-9407,313234304,2020-07-14,133843,"SafetyPUP XD Reflective Dog Vest, Orange, Medium",1,37.9900,2335573
10375901,NY,14468-9407,321158464,2020-08-06,125612,Vital Essentials Freeze-Dried Raw Rabbit Entree & Mixer Cat Food Crunchy Nibs,1,10.3100,
10375901,NY,14468-9407,321158464,2020-08-06,125614,Ruff Dawg Om Dawg Stress Reduction System,1,13.9500,
10375901,NY,14468-9407,321159303,2020-08-06,115610,Pet Zone Smart Scoop Cat Litter Box Accessories Kit,1,49.9900,2335573
10375901,NY,14468-9407,321160920,2020-08-06,133843,"SafetyPUP XD Reflective Dog Vest, Orange, Medium",1,37.9900,2335573
10375901,NY,14468-9407,321158464,2020-08-06,125613,"Vital Essentials Rabbit Mini Nibs Entree Freeze-Dried Cat Food, 12-oz bag",1,9.3400,
10375901,NY,14468-9407,332684834,2020-09-08,133843,"SafetyPUP XD Reflective Dog Vest, Orange, Medium",1,37.9900,2335573
10375901,NY,14468-9407,332685346,2020-09-08,125612,Vital Essentials Freeze-Dried Raw Rabbit Entree & Mixer Cat Food Crunchy Nibs,1,10.3100,
10375901,NY,14468-9407,332685346,2020-09-08,125614,Ruff Dawg Om Dawg Stress Reduction System,1,13.9500,
10375901,NY,14468-9407,332685346,2020-09-08,125613,"Vital Essentials Rabbit Mini Nibs Entree Freeze-Dried Cat Food, 12-oz bag",1,9.4900,
10375901,NY,14468-9407,343438663,2020-10-08,125614,Ruff Dawg Om Dawg Stress Reduction System,1,10.9900,
10375901,NY,14468-9407,343438663,2020-10-08,125613,"Vital Essentials Rabbit Mini Nibs Entree Freeze-Dried Cat Food, 12-oz bag",1,9.4900,
10375901,NY,14468-9407,343436457,2020-10-08,115610,Pet Zone Smart Scoop Cat Litter Box Accessories Kit,1,49.9900,2335573
10375901,NY,14468-9407,343438663,2020-10-08,154999,"Bark Brite All Weather Reflective Neoprene Dog Boots, 4 count, Black, Small",6,9.9900,2335573
10375901,NY,14468-9407,348189322,2020-10-21,125614,Ruff Dawg Om Dawg Stress Reduction System,1,10.9900,
10375901,NY,14468-9407,348189322,2020-10-21,133843,"SafetyPUP XD Reflective Dog Vest, Orange, Medium",1,39.9900,
10375901,NY,14468-9407,354663864,2020-11-18,133843,"SafetyPUP XD Reflective Dog Vest, Orange, Medium",2,39.9900,
10375901,NY,14468-9407,354663864,2020-11-18,125614,Ruff Dawg Om Dawg Stress Reduction System,1,10.9900,
10375901,NY,14468-9407,354662955,2020-11-18,115610,Pet Zone Smart Scoop Cat Litter Box Accessories Kit,2,49.9900,2335573
10375901,NY,14468-9407,360221542,2020-12-12,125614,Ruff Dawg Om Dawg Stress Reduction System,1,10.9900,
10375901,NY,14468-9407,360221542,2020-12-12,109157,"Soft Claws Nail Caps for Cats, 40 Count, Small, Red",1,8.2400,
10375901,NY,14468-9407,360221542,2020-12-12,154999,"Bark Brite All Weather Reflective Neoprene Dog Boots, 4 count, Black, Small",4,9.9900,2335573
10375901,NY,14468-9407,360221542,2020-12-12,125613,"Vital Essentials Rabbit Mini Nibs Entree Freeze-Dried Cat Food, 12-oz bag",1,10.9700,
10375901,NY,14468-9407,361139314,2020-12-16,263511,"Unipaws 24-in 3 Panel Free Standing Dog & Cat Gate, Black",2,4.4900,
10486479,PA,19104-2208,252561660,2020-01-06,119329,"Doggie Design American River Camouflage Dog Harness, XX-Large/3X-Large, Orange Camouflage",1,18.0300,
10486479,PA,19104-2208,252561660,2020-01-06,129692,"Rogz Pupz Bubble Dog Bowl, Small, Indigo Bones",1,4.4900,
10486479,PA,19104-2208,252561660,2020-01-06,156118,"Comfort Zone Calming Multi-Cat Diffuser Refill, 2 count",1,7.6900,
10486479,PA,19104-2208,252561660,2020-01-06,150339,"NaturVet Advanced Probiotics & Enzymes Plus Vet Strength PB6 Probiotic Powder Digestive Supplement for Cats & Dogs, 8-oz jar",5,1.5800,
10486479,PA,19104-2208,252561660,2020-01-06,150336,"NaturVet Aller-911 Plus Antioxidants Soft Chews Allergy Supplement for Dogs, 180 count",5,1.5800,
10486479,PA,19104-2208,252561660,2020-01-06,104400,As Seen on TV Kitty Shack 2 in 1 Cat Bed & Mat,1,7.4900,
10486479,PA,19104-2208,252561660,2020-01-06,109189,"Soft Claws Nail Caps for Kittens, 40 Count",5,1.5800,
10486479,PA,19104-2208,252561660,2020-01-06,121802,"Pawtitas Soft Adjustable Reflective Padded Dog Collar, Teal, XX-Small: 7 to 11-in neck, 5/8-in wide",1,16.5400,
10486479,PA,19104-2208,258981688,2020-01-30,218187,"American Journey Minced Turkey Recipe in Gravy Grain-Free Canned Cat Food, 5.5-oz can, case of 24",1,14.9900,
10486479,PA,19104-2208,258981688,2020-01-30,156118,"Comfort Zone Calming Multi-Cat Diffuser Refill, 2 count",4,7.6900,
10486479,PA,19104-2208,258981688,2020-01-30,104392,"As Seen on TV K9 Chill Cooling Dog Collar, Small/Medium",1,9.9800,
10486479,PA,19104-2208,258981688,2020-01-30,138119,"Doggie Design Ruffled Seersucker Dog Harness Dress, Large",1,4.7900,
10486479,PA,19104-2208,258981688,2020-01-30,109152,"Soft Claws Nail Caps for Cats, 40 Count, Small, Black",1,3.2800,
10486479,PA,19104-2208,258981688,2020-01-30,109189,"Soft Claws Nail Caps for Kittens, 40 Count",3,1.5800,
10486479,PA,19104-2208,258981688,2020-01-30,183518,Necoichi Cozy Cat Scratcher Bowl Replacement Pad,2,7.4200,
10486479,PA,19104-2208,268518982,2020-03-04,52902,Three Dog Bakery Classic Cremes-Golden Cookies with Natural Peanut Butter Filling Dog Treats,1,16.9700,
10486479,PA,19104-2208,268518982,2020-03-04,156118,"Comfort Zone Calming Multi-Cat Diffuser Refill, 2 count",2,7.6900,
10486479,PA,19104-2208,268518982,2020-03-04,114005,Mane 'n Tail Hoofmaker Hand & Nail Therapy Horse Hoof Care Lotion,1,20.9500,
10486479,PA,19104-2208,268518982,2020-03-04,121784,"Pawtitas Nylon Reflective Dog Leash, Red, Medium/Large: 6-ft long, 1-in wide",1,11.5600,
10486479,PA,19104-2208,268518982,2020-03-04,109152,"Soft Claws Nail Caps for Cats, 40 Count, Small, Black",2,3.2800,
10486479,PA,19104-2208,268518982,2020-03-04,54172,"Tuffy's Ultimate Tug-O-War Squeaky Plush Dog Toy, Yellow Bones",1,17.2300,
10486479,PA,19104-2208,268518982,2020-03-04,129803,"OurPets Rubber-Bonded Stainless Steel Metal Collection Dog & Cat Bowl, Small, Gold",1,21.5700,
10486479,PA,19104-2208,268518982,2020-03-04,52888,"Darford Veggie Hearts Dog Treats, 14.1-oz bag",1,23.2800,
10486479,PA,19104-2208,268518982,2020-03-04,217820,"Pet MD Advanced Dog & Cat Ear Cleaner Wipes, 100 count",1,6.9900,
10486479,PA,19104-2208,268518982,2020-03-04,109190,"Soft Claws Nail Caps for Kittens, 40 Count, Kitten, Clear",2,3.2800,
10486479,PA,19104-2208,279925131,2020-04-04,104392,"As Seen on TV K9 Chill Cooling Dog Collar, Small/Medium",1,9.9600,
10486479,PA,19104-2208,279925131,2020-04-04,52888,"Darford Veggie Hearts Dog Treats, 14.1-oz bag",1,23.2800,
10486479,PA,19104-2208,279925131,2020-04-04,109157,"Soft Claws Nail Caps for Cats, 40 Count, Small, Red",2,8.2400,
10486479,PA,19104-2208,279925131,2020-04-04,108164,"Snuggle Puppy Original Snuggle Puppy Plush Dog Behavioral Aid Anxiety Relief, Brown & White",1,23.5200,
10486479,PA,19104-2208,288884168,2020-04-30,109189,"Soft Claws Nail Caps for Kittens, 40 Count",5,1.8100,
10486479,PA,19104-2208,288884168,2020-04-30,189430,"Ethical Pet Bailey Bone Dog Bowl, 6-in",1,18.4400,
10486479,PA,19104-2208,288884168,2020-04-30,52888,"Darford Veggie Hearts Dog Treats, 14.1-oz bag",1,23.2800,
10486479,PA,19104-2208,288884168,2020-04-30,104398,As Seen on TV Purrfect Arch Cat Groomer & Massager,1,9.9600,
10486479,PA,19104-2208,288884168,2020-04-30,104400,As Seen on TV Kitty Shack 2 in 1 Cat Bed & Mat,1,8.7200,
10486479,PA,19104-2208,288884168,2020-04-30,156118,"Comfort Zone Calming Multi-Cat Diffuser Refill, 2 count",3,7.6900,
10486479,PA,19104-2208,288884168,2020-04-30,183518,Necoichi Cozy Cat Scratcher Bowl Replacement Pad,2,6.7100,
10486479,PA,19104-2208,299929071,2020-06-04,109189,"Soft Claws Nail Caps for Kittens, 40 Count",5,1.8100,
10486479,PA,19104-2208,299929071,2020-06-04,108164,"Snuggle Puppy Original Snuggle Puppy Plush Dog Behavioral Aid Anxiety Relief, Brown & White",1,23.5200,
10486479,PA,19104-2208,299929071,2020-06-04,180803,"eLuxury Stain-Repellant Memory Foam Pillow Dog Bed w/Removable Cover, Peyton Slate, Small",1,20.9900,
10486479,PA,19104-2208,299929071,2020-06-04,104392,"As Seen on TV K9 Chill Cooling Dog Collar, Small/Medium",1,9.9600,
10486479,PA,19104-2208,299929071,2020-06-04,150339,"NaturVet Advanced Probiotics & Enzymes Plus Vet Strength PB6 Probiotic Powder Digestive Supplement for Cats & Dogs, 8-oz jar",1,1.8100,
10486479,PA,19104-2208,299929071,2020-06-04,104394,As Seen on TV Clean Pooch Super Absorbent Pet Mat,1,10.4900,
10486479,PA,19104-2208,299929071,2020-06-04,104400,As Seen on TV Kitty Shack 2 in 1 Cat Bed & Mat,1,9.7700,
10486479,PA,19104-2208,310261452,2020-07-06,109189,"Soft Claws Nail Caps for Kittens, 40 Count",4,1.8100,
10486479,PA,19104-2208,310261452,2020-07-06,103854,"Nature's Recipe Culinary Favorites Stew Recipe with Real Seafood & Garden Vegetables in Gravy Wet Cat Food, 2.75-oz, case of 24",1,13.4400,
10486479,PA,19104-2208,310261452,2020-07-06,188181,"Pendleton Yakima Camp Pillow Dog Bed with Removable Cover, Heather Green, Medium",1,13.9900,
10486479,PA,19104-2208,310261452,2020-07-06,201483,"Remington Foam Fowl Dog Training Dummy, Black & White, Medium",1,10.9800,
10486479,PA,19104-2208,310261452,2020-07-06,114005,Mane 'n Tail Hoofmaker Hand & Nail Therapy Horse Hoof Care Lotion,1,24.2800,
10486479,PA,19104-2208,320540987,2020-08-04,52888,"Darford Veggie Hearts Dog Treats, 14.1-oz bag",1,24.2800,
10486479,PA,19104-2208,320540987,2020-08-04,109190,"Soft Claws Nail Caps for Kittens, 40 Count, Kitten, Clear",6,3.3900,
10486479,PA,19104-2208,320540987,2020-08-04,108164,"Snuggle Puppy Original Snuggle Puppy Plush Dog Behavioral Aid Anxiety Relief, Brown & White",1,26.9400,
10486479,PA,19104-2208,320540987,2020-08-04,103854,"Nature's Recipe Culinary Favorites Stew Recipe with Real Seafood & Garden Vegetables in Gravy Wet Cat Food, 2.75-oz, case of 24",1,15.3600,
10486479,PA,19104-2208,320540987,2020-08-04,188181,"Pendleton Yakima Camp Pillow Dog Bed with Removable Cover, Heather Green, Medium",2,13.9900,
10486479,PA,19104-2208,320540987,2020-08-04,166258,"PetSafe Current Circulating Pet Fountain, Forest, Medium",1,9.0500,
10486479,PA,19104-2208,331420751,2020-09-04,103854,"Nature's Recipe Culinary Favorites Stew Recipe with Real Seafood & Garden Vegetables in Gravy Wet Cat Food, 2.75-oz, case of 24",2,13.2000,
10486479,PA,19104-2208,331420751,2020-09-04,109190,"Soft Claws Nail Caps for Kittens, 40 Count, Kitten, Clear",4,3.2900,
10486479,PA,19104-2208,331420751,2020-09-04,188181,"Pendleton Yakima Camp Pillow Dog Bed with Removable Cover, Heather Green, Medium",2,13.9900,
10486479,PA,19104-2208,331420751,2020-09-04,108164,"Snuggle Puppy Original Snuggle Puppy Plush Dog Behavioral Aid Anxiety Relief, Brown & White",1,23.5200,
10486479,PA,19104-2208,331420751,2020-09-04,109189,"Soft Claws Nail Caps for Kittens, 40 Count",8,1.8900,
10486479,PA,19104-2208,342239786,2020-10-05,241906,Girl Scout Pet Treats Real Chicken Soft & Chewy Dog Treats,1,3.9900,
10486479,PA,19104-2208,342239786,2020-10-05,241903,"Frisco Heavy Duty Litter Box Liners, Top Entry, Unscented",1,8.9900,
10486479,PA,19104-2208,342239786,2020-10-05,187832,Bowsers Luxury Monogram Dog Crate Cover,1,10.9600,
10486479,PA,19104-2208,342239786,2020-10-05,242670,"Yaheetech 46.5-in Bird Cage & Metal Stand, White",1,1.8500,
10486479,PA,19104-2208,342239786,2020-10-05,103854,"Nature's Recipe Culinary Favorites Stew Recipe with Real Seafood & Garden Vegetables in Gravy Wet Cat Food, 2.75-oz, case of 24",1,13.2000,
10486479,PA,19104-2208,342239786,2020-10-05,109189,"Soft Claws Nail Caps for Kittens, 40 Count",8,1.8500,
10486479,PA,19104-2208,342239786,2020-10-05,174013,Tough Stuff OOPS Housebreaking Training Aid Dog Spray,1,10.6900,
10486479,PA,19104-2208,342239786,2020-10-05,207947,"Silver Paw Ugly Dog Elf Sweater, Medium",1,5.9900,
10486479,PA,19104-2208,342239786,2020-10-05,133635,"Kumfy Tailz Klimate Cooling/Warming Dog Harness, XX-Small, Camouflage",1,11.2800,
10486479,PA,19104-2208,342239786,2020-10-05,52888,"Darford Veggie Hearts Dog Treats, 14.1-oz bag",1,24.2800,
10486479,PA,19104-2208,342239786,2020-10-05,242668,"x-Yaheetech 64-in Rolling Large Bird Cage, Black",1,3.2900,
10486479,PA,19104-2208,342239786,2020-10-05,169204,"Pets First MLB Reversible Dog Bandana, Arizona Diamondbacks, Small/Medium",1,15.4800,
10486479,PA,19104-2208,342239786,2020-10-05,103850,"Nature's Recipe Culinary Favorites Slow Roasted Recipe with Real Turkey & Garden Vegetables Pate Wet Cat Food, 2.75-oz, case of 24",1,13.2000,
10486479,PA,19104-2208,349749133,2020-10-28,169772,"PET N PET Dog Poop Bags, 360 count",1,13.9900,
10486479,PA,19104-2208,349749133,2020-10-28,241898,"Vetnique Labs YuMOVE Mobility Hip & Joint Care Chewable Tablet Supplement for Adult Dogs, 300 count",1,3.7400,
10486479,PA,19104-2208,349749133,2020-10-28,255283,"Kent / Blue Seal EnTrust Adult Lamb Meal & Rice Recipe Dry Dog Food, 20-lb bag",1,8.2400,
10486479,PA,19104-2208,349749133,2020-10-28,109189,"Soft Claws Nail Caps for Kittens, 40 Count",6,1.8500,
10486479,PA,19104-2208,349749133,2020-10-28,174599,"Dogit 2-in-1 Dog & Cat Bowl, White, X-Small",1,12.9900,
10486479,PA,19104-2208,349749133,2020-10-28,53164,"Blue Buffalo Longevity Mature Ideal Weight Formula Canned Cat Food, 3-oz, case of 24",1,4.9800,
10486479,PA,19104-2208,349749133,2020-10-28,242670,"Yaheetech 46.5-in Bird Cage & Metal Stand, White",1,1.8500,
