CustomerID,PetName,ReviewText,PetType,Breed,LifeStage,Gender,SizeCategory,Weight,Birthday,ProductID,ProductName,Rating,ReviewDate
7684802,Wasabi,"I've seen this litter box hyped all over the internet, but some of the unhappy comments gave me pause. What seems to be the issue is that some litter boxes don't quite fit together or lock into place. For that reason, I bought from Chewy because I have complete faith in their customer service to take care of any potential problems. Luckily, when my box came, it all fit together when I assembled according to the instructions. You do wanna make sure you do it all in order and that the filter part folds and stays down in place before you continue. I also found that I have to latch the latches in a certain order, but then they are all completely secure. I can't believe how easy the box is to clean - works exactly as promised - and no odors! Every time I empty it I feel like I need to tell all the cat owners I know. Highly recommend, I'm so glad I found it!",Cat,Other,A,MALE,UNK,UNK,2019-03-24,62544,Omega Paw Roll'N Clean Cat Litter Box,5,2020-01-14 11:22:53.000
7684802,Wiffy,"I've seen this litter box hyped all over the internet, but some of the unhappy comments gave me pause. What seems to be the issue is that some litter boxes don't quite fit together or lock into place. For that reason, I bought from Chewy because I have complete faith in their customer service to take care of any potential problems. Luckily, when my box came, it all fit together when I assembled according to the instructions. You do wanna make sure you do it all in order and that the filter part folds and stays down in place before you continue. I also found that I have to latch the latches in a certain order, but then they are all completely secure. I can't believe how easy the box is to clean - works exactly as promised - and no odors! Every time I empty it I feel like I need to tell all the cat owners I know. Highly recommend, I'm so glad I found it!",Dog,Mixed / Unknown,S,MALE,SM,UNK,2015-05-12,62544,Omega Paw Roll'N Clean Cat Litter Box,5,2020-01-14 11:22:53.000
7684802,Wasabi,"Easy to put together, nice and sturdy and good quality. My cat's a good size, but he can still fit on the top ledge curled up, which everyone told me was an important factor to consider in a cat tree. It doesn't tip or seem unstable, plus it comes with a wall-mount bracket in case you want the extra security. We really like ours and are happy with our choice!",Cat,Other,A,MALE,UNK,UNK,2019-03-24,92260,Frisco 52-in Faux Fur Cat Tree & Condo,5,2020-01-14 11:24:41.000
7684802,Wiffy,"Easy to put together, nice and sturdy and good quality. My cat's a good size, but he can still fit on the top ledge curled up, which everyone told me was an important factor to consider in a cat tree. It doesn't tip or seem unstable, plus it comes with a wall-mount bracket in case you want the extra security. We really like ours and are happy with our choice!",Dog,Mixed / Unknown,S,MALE,SM,UNK,2015-05-12,92260,Frisco 52-in Faux Fur Cat Tree & Condo,5,2020-01-14 11:24:41.000
7684802,Wasabi,"We've had our dog for 4 years and this is his favorite toy. We fill it with treats when we leave the house, or if he needs a reward/distraction, and he loves the thing. We've acquired two spares just so we never get caught without it, if one rolls under the couch etc. Also, after several years of daily chewing, it is starting to tear. We've given him all the different Orbee food toys, but this is the one he loves the most (he's about 11 lbs, so it's just the right size.) Definitely recommend it!",Cat,Other,A,MALE,UNK,UNK,2019-03-24,53441,Planet Dog Orbee-Tuff Raspberry Treat Dispensing Dog Chew Toy,5,2020-02-14 15:51:53.000
7684802,Wiffy,"We've had our dog for 4 years and this is his favorite toy. We fill it with treats when we leave the house, or if he needs a reward/distraction, and he loves the thing. We've acquired two spares just so we never get caught without it, if one rolls under the couch etc. Also, after several years of daily chewing, it is starting to tear. We've given him all the different Orbee food toys, but this is the one he loves the most (he's about 11 lbs, so it's just the right size.) Definitely recommend it!",Dog,Mixed / Unknown,S,MALE,SM,UNK,2015-05-12,53441,Planet Dog Orbee-Tuff Raspberry Treat Dispensing Dog Chew Toy,5,2020-02-14 15:51:53.000
7684802,Wasabi,"...but he gets the ribbons in his mouth and starts to basically swallow them. He clamps his teeth in and it gets a little scary. When we remove it from his mouth, it's basically coming up out of his throat. Maybe other cats don't do this, but I think ours needs a no-ribbon toy! Otherwise, it's great!",Cat,Other,A,MALE,UNK,UNK,2019-03-24,161198,Frisco Bird with Feathers Teaser Wand Cat Toy with Catnip,4,2020-02-14 15:53:53.000
7684802,Wiffy,"...but he gets the ribbons in his mouth and starts to basically swallow them. He clamps his teeth in and it gets a little scary. When we remove it from his mouth, it's basically coming up out of his throat. Maybe other cats don't do this, but I think ours needs a no-ribbon toy! Otherwise, it's great!",Dog,Mixed / Unknown,S,MALE,SM,UNK,2015-05-12,161198,Frisco Bird with Feathers Teaser Wand Cat Toy with Catnip,4,2020-02-14 15:53:53.000
7684802,Wasabi,"Not sure what it is about them, but my cat loves these little springs. You can also wind them together and make a big chain of them for your cat to destroy. Inexpensive and insubstantial but totally worth it.",Cat,Other,A,MALE,UNK,UNK,2019-03-24,71300,Ethical Pet Wide Durable Heavy Gauge Plastic Colorful Springs Cat Toy,5,2020-02-14 15:55:55.000
7684802,Wiffy,"Not sure what it is about them, but my cat loves these little springs. You can also wind them together and make a big chain of them for your cat to destroy. Inexpensive and insubstantial but totally worth it.",Dog,Mixed / Unknown,S,MALE,SM,UNK,2015-05-12,71300,Ethical Pet Wide Durable Heavy Gauge Plastic Colorful Springs Cat Toy,5,2020-02-14 15:55:55.000
7684802,Wasabi,"My cat has so much fun with these that the dog is envious. He tries to play with them, too, but is clearly confused as to what's the appeal. The little jingle is especially hard for our cat to refuse. Get a ton for when they disappear in all the little corners of your home - although then it's a fun surprise to find them and wing them at your kitty cat.",Cat,Other,A,MALE,UNK,UNK,2019-03-24,82849,"Hartz Just For Cats Midnight Crazies Cat Ball Toy, Color Varies",5,2020-02-14 16:00:48.000
7684802,Wiffy,"My cat has so much fun with these that the dog is envious. He tries to play with them, too, but is clearly confused as to what's the appeal. The little jingle is especially hard for our cat to refuse. Get a ton for when they disappear in all the little corners of your home - although then it's a fun surprise to find them and wing them at your kitty cat.",Dog,Mixed / Unknown,S,MALE,SM,UNK,2015-05-12,82849,"Hartz Just For Cats Midnight Crazies Cat Ball Toy, Color Varies",5,2020-02-14 16:00:48.000
7684802,Wasabi,"We got this to welcome a new kitty so he'd have a cuddly place just for him, not for the dog. Of course, he had no interest in it at all. But my dog? Adores it! So a great new cozy spot for the pup, and at a great price, too.",Cat,Other,A,MALE,UNK,UNK,2019-03-24,83888,"Aspen Pet Self-Warming Bolster Cat & Dog Bed, Warm Spice/Cream",5,2020-06-12 14:21:21.000
7684802,Wiffy,"We got this to welcome a new kitty so he'd have a cuddly place just for him, not for the dog. Of course, he had no interest in it at all. But my dog? Adores it! So a great new cozy spot for the pup, and at a great price, too.",Dog,Mixed / Unknown,S,MALE,SM,UNK,2015-05-12,83888,"Aspen Pet Self-Warming Bolster Cat & Dog Bed, Warm Spice/Cream",5,2020-06-12 14:21:21.000
7684802,Wasabi,"I can't yet speak to its efficacy at reducing gingivitis, but my cat really likes it and if I forget to add it to his food, he meows at me until I do. Who knew?",Cat,Other,A,MALE,UNK,UNK,2019-03-24,181497,ProBiora Probiotic Dog Oral Care Powder,5,2020-08-15 09:02:08.000
7684802,Wiffy,"I can't yet speak to its efficacy at reducing gingivitis, but my cat really likes it and if I forget to add it to his food, he meows at me until I do. Who knew?",Dog,Mixed / Unknown,S,MALE,SM,UNK,2015-05-12,181497,ProBiora Probiotic Dog Oral Care Powder,5,2020-08-15 09:02:08.000
7761148,Ernie,My 2 1/2 year old Coonhound/Pit Mix loves to play tug of war with this. It really wears her out. She's not allowed to have it on her own because I know it would be destroyed in minutes.,Fish,Goldfish,UNK,UNKN,UNK,UNK,UNK,53307,"KONG Tugga Wubba Dog Toy, Color Varies",5,2020-01-09 12:37:00.000
7761148,Roxy,My 2 1/2 year old Coonhound/Pit Mix loves to play tug of war with this. It really wears her out. She's not allowed to have it on her own because I know it would be destroyed in minutes.,Dog,Mixed / Unknown,A,FMLE,L,UNK,2017-07-17,53307,"KONG Tugga Wubba Dog Toy, Color Varies",5,2020-01-09 12:37:00.000
7761148,Ernie,"In comparison to other cat trees, this one is quite reasonable for good quality. Had easy to follow instructions for assembly. My 15 year old girl is enjoying it. She's petite, and she just about fits on top platform. May be a little small for large cat.",Fish,Goldfish,UNK,UNKN,UNK,UNK,UNK,92260,Frisco 52-in Faux Fur Cat Tree & Condo,5,2020-01-13 13:25:28.000
7761148,Roxy,"In comparison to other cat trees, this one is quite reasonable for good quality. Had easy to follow instructions for assembly. My 15 year old girl is enjoying it. She's petite, and she just about fits on top platform. May be a little small for large cat.",Dog,Mixed / Unknown,A,FMLE,L,UNK,2017-07-17,92260,Frisco 52-in Faux Fur Cat Tree & Condo,5,2020-01-13 13:25:28.000
7761148,Ernie,I just ordered one because I didn't know it even existed. I gave some to my 15 year old cat as a treat and she went nuts for it. I'm definitely going to order more for her.,Fish,Goldfish,UNK,UNKN,UNK,UNK,UNK,102184,PetAg Cat-Sip Real Milk Treat for Cats & Kittens,5,2020-02-06 11:46:09.000
7761148,Roxy,I just ordered one because I didn't know it even existed. I gave some to my 15 year old cat as a treat and she went nuts for it. I'm definitely going to order more for her.,Dog,Mixed / Unknown,A,FMLE,L,UNK,2017-07-17,102184,PetAg Cat-Sip Real Milk Treat for Cats & Kittens,5,2020-02-06 11:46:09.000
7761148,Ernie,I only give these as a special treat to my 2 1/2 year old Coonhound/Pit Mix because she goes nuts for them and will do anything to get one. Also ordered the Beef flavor. Like that they are USA made.,Fish,Goldfish,UNK,UNKN,UNK,UNK,UNK,151149,"American Journey Chicken Recipe Grain-Free Soft & Chewy Snacking Sticks Dog Treats, 6-oz bag",5,2020-02-06 11:50:48.000
7761148,Roxy,I only give these as a special treat to my 2 1/2 year old Coonhound/Pit Mix because she goes nuts for them and will do anything to get one. Also ordered the Beef flavor. Like that they are USA made.,Dog,Mixed / Unknown,A,FMLE,L,UNK,2017-07-17,151149,"American Journey Chicken Recipe Grain-Free Soft & Chewy Snacking Sticks Dog Treats, 6-oz bag",5,2020-02-06 11:50:48.000
7761148,Ernie,"My 15 year old cat is crazy about Seafood Medley flavor. I ordered a couple of the 3 oz. packs, and my cat is quite pleased.",Fish,Goldfish,UNK,UNKN,UNK,UNK,UNK,81339,Temptations Classic Seafood Medley Flavor Soft & Crunchy Cat Treats,5,2020-02-07 11:12:03.000
7761148,Roxy,"My 15 year old cat is crazy about Seafood Medley flavor. I ordered a couple of the 3 oz. packs, and my cat is quite pleased.",Dog,Mixed / Unknown,A,FMLE,L,UNK,2017-07-17,81339,Temptations Classic Seafood Medley Flavor Soft & Crunchy Cat Treats,5,2020-02-07 11:12:03.000
7761148,Ernie,"My Coonhound/Pit Mix loves this bone. It's easy for her to hold while chewing. She's an aggressive chewer, but it seems to be holding up so far.",Fish,Goldfish,UNK,UNKN,UNK,UNK,UNK,71967,Benebone Bacon Flavor Wishbone Tough Dog Chew Toy,5,2020-02-07 11:18:12.000
7761148,Roxy,"My Coonhound/Pit Mix loves this bone. It's easy for her to hold while chewing. She's an aggressive chewer, but it seems to be holding up so far.",Dog,Mixed / Unknown,A,FMLE,L,UNK,2017-07-17,71967,Benebone Bacon Flavor Wishbone Tough Dog Chew Toy,5,2020-02-07 11:18:12.000
7761148,Ernie,"Have my cat since she was a kitten, and after 15 years of only more expensive premium cat food, she decided she doesn't want to eat it anymore.  I tried giving her Fancy Feast from supermarket, and she loved it, so I ordered a case from Chewy.  Whatever makes my baby happy!",Fish,Goldfish,UNK,UNKN,UNK,UNK,UNK,217433,"Fancy Feast Tuna Feast in Gravy Minced Senior 7+ Canned Cat Food, 3-oz can, case of 24",5,2020-04-23 11:15:37.000
7761148,Roxy,"Have my cat since she was a kitten, and after 15 years of only more expensive premium cat food, she decided she doesn't want to eat it anymore.  I tried giving her Fancy Feast from supermarket, and she loved it, so I ordered a case from Chewy.  Whatever makes my baby happy!",Dog,Mixed / Unknown,A,FMLE,L,UNK,2017-07-17,217433,"Fancy Feast Tuna Feast in Gravy Minced Senior 7+ Canned Cat Food, 3-oz can, case of 24",5,2020-04-23 11:15:37.000
7761148,Ernie,"Per our Vet, we've given this product to our Coonhound/Pit Mix since we rescued her with no problems.  She takes it like a treat once a month.  I'll order it from Chewy from now on because their price is lower than purchasing it from the Vet.",Fish,Goldfish,UNK,UNKN,UNK,UNK,UNK,146388,"Heartgard Plus Chew for Dogs, 26-50 lbs, (Green Box)",5,2020-06-11 11:25:35.000
7761148,Roxy,"Per our Vet, we've given this product to our Coonhound/Pit Mix since we rescued her with no problems.  She takes it like a treat once a month.  I'll order it from Chewy from now on because their price is lower than purchasing it from the Vet.",Dog,Mixed / Unknown,A,FMLE,L,UNK,2017-07-17,146388,"Heartgard Plus Chew for Dogs, 26-50 lbs, (Green Box)",5,2020-06-11 11:25:35.000
7761148,Ernie,My cat loves Fancy Feast.  She cleans her plate every time!,Fish,Goldfish,UNK,UNKN,UNK,UNK,UNK,76046,Fancy Feast Classic Seafood Feast Variety Pack Canned Cat Food,5,2020-08-17 07:42:45.000
7761148,Roxy,My cat loves Fancy Feast.  She cleans her plate every time!,Dog,Mixed / Unknown,A,FMLE,L,UNK,2017-07-17,76046,Fancy Feast Classic Seafood Feast Variety Pack Canned Cat Food,5,2020-08-17 07:42:45.000
7761148,Ernie,My 16 year old cat doesn't mind taking this once or twice a week.  She actually seems to like the taste.  It has worked in preventing her from hacking and coughing up hair balls.,Fish,Goldfish,UNK,UNKN,UNK,UNK,UNK,83588,Cat Lax Cat Supplement,5,2020-09-23 11:20:59.000
7761148,Roxy,My 16 year old cat doesn't mind taking this once or twice a week.  She actually seems to like the taste.  It has worked in preventing her from hacking and coughing up hair balls.,Dog,Mixed / Unknown,A,FMLE,L,UNK,2017-07-17,83588,Cat Lax Cat Supplement,5,2020-09-23 11:20:59.000
8249826,Dixie,"I like to keep 2 diffusers plugged in all the time as we live in an apartment and can get random loud noises at anytime of the day or night. I keep these on hand to keep my fur babies calm. My Vet uses them too in her cat rooms. They seem to help a lot, especially for my extra nervous Maxx.",Cat,Other,S,FMLE,UNK,UNK,2011-04-13,89153,Feliway MultiCat 30 Day Starter Kit Calming Diffuser for Cats,5,2020-01-07 10:19:03.000
8249826,Niki,"I like to keep 2 diffusers plugged in all the time as we live in an apartment and can get random loud noises at anytime of the day or night. I keep these on hand to keep my fur babies calm. My Vet uses them too in her cat rooms. They seem to help a lot, especially for my extra nervous Maxx.",Cat,American- Shorthair,S,FMLE,UNK,UNK,2010-03-08,89153,Feliway MultiCat 30 Day Starter Kit Calming Diffuser for Cats,5,2020-01-07 10:19:03.000
8249826,Dixie,"None of my three cats have even taken a second look at this one. Just ignored it completely, go figure! Toy is cute to me!",Cat,Other,S,FMLE,UNK,UNK,2011-04-13,161263,Frisco Plush Kicker Cat Toy,1,2020-02-09 10:16:53.000
8249826,Niki,"None of my three cats have even taken a second look at this one. Just ignored it completely, go figure! Toy is cute to me!",Cat,American- Shorthair,S,FMLE,UNK,UNK,2010-03-08,161263,Frisco Plush Kicker Cat Toy,1,2020-02-09 10:16:53.000
8249826,Dixie,"My middle cat, aged 11 is pretty much the one who doesn't play. She loved this right out of the Chewy box. Has thrown it, chased it and dragged it all over the house. I think she likes the little legs, they are easy to grasp. Passed her test!",Cat,Other,S,FMLE,UNK,UNK,2011-04-13,166314,Frisco Buzzin' Good Time Catnip Cat Toy,5,2020-02-09 10:21:29.000
8249826,Niki,"My middle cat, aged 11 is pretty much the one who doesn't play. She loved this right out of the Chewy box. Has thrown it, chased it and dragged it all over the house. I think she likes the little legs, they are easy to grasp. Passed her test!",Cat,American- Shorthair,S,FMLE,UNK,UNK,2010-03-08,166314,Frisco Buzzin' Good Time Catnip Cat Toy,5,2020-02-09 10:21:29.000
8249826,Dixie,My cats eat Blue Wilderness but my elderly Sister-in-law could not find her cats food in stores due to coronavirus. She has used this for years for a stray cat she adopted. She and kitty love it. Thanks Chewy for your help!,Cat,Other,S,FMLE,UNK,UNK,2011-04-13,141268,Cat Chow Naturals Grain-Free with Real Chicken Dry Cat Food,5,2020-04-22 09:59:47.000
8249826,Niki,My cats eat Blue Wilderness but my elderly Sister-in-law could not find her cats food in stores due to coronavirus. She has used this for years for a stray cat she adopted. She and kitty love it. Thanks Chewy for your help!,Cat,American- Shorthair,S,FMLE,UNK,UNK,2010-03-08,141268,Cat Chow Naturals Grain-Free with Real Chicken Dry Cat Food,5,2020-04-22 09:59:47.000
8249826,Dixie,"My cats have always eaten Blue Wilderness. They are now 12,11 & 9 years old. I usually use BW Weight & Hairball control, but added this one during shortages. I plan to continue to buy a bag of each and mix 50/50 from now on because it went over so well. My cats coats shine and they play like kittens everyday. Thanks Blue Wilderness and Chewy !!!!!!!",Cat,Other,S,FMLE,UNK,UNK,2011-04-13,77461,Blue Buffalo Wilderness Chicken High-Protein Grain-Free Indoor Hairball Control Adult Dry Cat Food,5,2020-06-12 23:40:24.000
8249826,Niki,"My cats have always eaten Blue Wilderness. They are now 12,11 & 9 years old. I usually use BW Weight & Hairball control, but added this one during shortages. I plan to continue to buy a bag of each and mix 50/50 from now on because it went over so well. My cats coats shine and they play like kittens everyday. Thanks Blue Wilderness and Chewy !!!!!!!",Cat,American- Shorthair,S,FMLE,UNK,UNK,2010-03-08,77461,Blue Buffalo Wilderness Chicken High-Protein Grain-Free Indoor Hairball Control Adult Dry Cat Food,5,2020-06-12 23:40:24.000
8249826,Dixie,This seems to do the job but is very messy and sticky. They need to put it in a syringe that could be squirted in the mouth in measured amounts. Got more on me that in cats mouths.,Cat,Other,S,FMLE,UNK,UNK,2011-04-13,81888,Vetoquinol Laxatone Tuna Flavored Gel Hairball Control Supplement for Cats,3,2020-06-12 23:47:51.000
8249826,Niki,This seems to do the job but is very messy and sticky. They need to put it in a syringe that could be squirted in the mouth in measured amounts. Got more on me that in cats mouths.,Cat,American- Shorthair,S,FMLE,UNK,UNK,2010-03-08,81888,Vetoquinol Laxatone Tuna Flavored Gel Hairball Control Supplement for Cats,3,2020-06-12 23:47:51.000
8249826,Dixie,"Can't really say anything negative. I am sure it's a good product, but my two cats wouldn't go near it. So disappointing!",Cat,Other,S,FMLE,UNK,UNK,2011-04-13,85561,The Honest Kitchen Daily Boosters Instant Goat's Milk with Probiotics for Dogs,3,2020-08-08 11:44:22.000
8249826,Niki,"Can't really say anything negative. I am sure it's a good product, but my two cats wouldn't go near it. So disappointing!",Cat,American- Shorthair,S,FMLE,UNK,UNK,2010-03-08,85561,The Honest Kitchen Daily Boosters Instant Goat's Milk with Probiotics for Dogs,3,2020-08-08 11:44:22.000
8249826,Dixie,My cats love it. I was trying to get a sick one to eat. My Vet said it wasn't the best for my cats condition to we went back to our grain-free Purina Pro Plus.,Cat,Other,S,FMLE,UNK,UNK,2011-04-13,76519,Fancy Feast Medleys Tuna Recipe Variety Collection Pack Canned Cat Food,4,2020-08-08 17:22:06.000
8249826,Niki,My cats love it. I was trying to get a sick one to eat. My Vet said it wasn't the best for my cats condition to we went back to our grain-free Purina Pro Plus.,Cat,American- Shorthair,S,FMLE,UNK,UNK,2010-03-08,76519,Fancy Feast Medleys Tuna Recipe Variety Collection Pack Canned Cat Food,4,2020-08-08 17:22:06.000
8249826,Dixie,"Trying to get a sick cat to eat. Vet said not the best for my cats condition so we went back to tried and true Purina Pro Plus, grain free.",Cat,Other,S,FMLE,UNK,UNK,2011-04-13,76525,Fancy Feast Medleys White Meat Chicken Recipe Variety Collection Pack Canned Cat Food,4,2020-08-08 17:26:40.000
8249826,Niki,"Trying to get a sick cat to eat. Vet said not the best for my cats condition so we went back to tried and true Purina Pro Plus, grain free.",Cat,American- Shorthair,S,FMLE,UNK,UNK,2010-03-08,76525,Fancy Feast Medleys White Meat Chicken Recipe Variety Collection Pack Canned Cat Food,4,2020-08-08 17:26:40.000
8249826,Dixie,"My 13 lb, 10 year old kitty loves these. She is a hair making machine. Don't know how well they work yet, they couldn't hurt. Just ordered the large tub. We'll see !!!!!",Cat,Other,S,FMLE,UNK,UNK,2011-04-13,52347,Greenies Feline SmartBites Healthy Indoor Natural Tuna Flavor Soft & Crunchy Adult Cat Treats,5,2020-09-12 15:13:57.000
8249826,Niki,"My 13 lb, 10 year old kitty loves these. She is a hair making machine. Don't know how well they work yet, they couldn't hurt. Just ordered the large tub. We'll see !!!!!",Cat,American- Shorthair,S,FMLE,UNK,UNK,2010-03-08,52347,Greenies Feline SmartBites Healthy Indoor Natural Tuna Flavor Soft & Crunchy Adult Cat Treats,5,2020-09-12 15:13:57.000
8649840,Bailey boy,We’ve been using Kongs for years. We put moist food in them and freeze them and then give them to our 2 mini doxies when we need to occupy them. Highly recommend.,Dog,Long Haired Dachshund,A,MALE,XS,UNK,2018-01-12,53279,KONG Classic Dog Toy,5,2020-01-25 09:43:24.000
8649840,Savannah,We’ve been using Kongs for years. We put moist food in them and freeze them and then give them to our 2 mini doxies when we need to occupy them. Highly recommend.,Dog,Long Haired Dachshund,UNK,FMLE,UNK,UNK,2008-02-23,53279,KONG Classic Dog Toy,5,2020-01-25 09:43:24.000
8649840,Bailey boy,"We normally get the 6"" bully sticks, but found that this lasts longer for just a little bit more money, so great investment for your pup! No odor, too!",Dog,Long Haired Dachshund,A,MALE,XS,UNK,2018-01-12,84819,"Barkworthies Odor-Free Standard 12"" Bully Sticks Dog Chew",5,2020-02-12 13:57:41.000
8649840,Savannah,"We normally get the 6"" bully sticks, but found that this lasts longer for just a little bit more money, so great investment for your pup! No odor, too!",Dog,Long Haired Dachshund,UNK,FMLE,UNK,UNK,2008-02-23,84819,"Barkworthies Odor-Free Standard 12"" Bully Sticks Dog Chew",5,2020-02-12 13:57:41.000
8649840,Bailey boy,"We purchase this and the turkey roll and cut it up into small pieces to use in our training sessions.  When we first open the roll, we cut it into 1 inch thick slices and freeze those since one of these rolls lasts us a while.  Then we just pull out one of the one-inch sections every week to thaw out & cut up for that weeks's training. Pups love it!",Dog,Long Haired Dachshund,A,MALE,XS,UNK,2018-01-12,161023,Happy Howie's Premium Lamb Roll Dog Treat,5,2020-02-12 13:59:32.000
8649840,Savannah,"We purchase this and the turkey roll and cut it up into small pieces to use in our training sessions.  When we first open the roll, we cut it into 1 inch thick slices and freeze those since one of these rolls lasts us a while.  Then we just pull out one of the one-inch sections every week to thaw out & cut up for that weeks's training. Pups love it!",Dog,Long Haired Dachshund,UNK,FMLE,UNK,UNK,2008-02-23,161023,Happy Howie's Premium Lamb Roll Dog Treat,5,2020-02-12 13:59:32.000
8649840,Bailey boy,"I have been buying these for our mini dachshund for years, but this time, the chews were so dry & cracked very easily. Based on her weight, she is supposed to get half a chew, so I have to cut them in half. As you can see from the attached picture, anytime I try to cut or break them in half they crumble to pieces. In my picture I have one of the chews from my last bag which is very moist, and all the other chews are very dry and crumbly. Very disappointed.",Dog,Long Haired Dachshund,A,MALE,XS,UNK,2018-01-12,91635,Pet Protect Synovi G4 Hip & Joint+ Chicken Flavored Soft Chew Supplement with Glucosamine for Dogs,2,2020-03-01 08:57:33.000
8649840,Savannah,"I have been buying these for our mini dachshund for years, but this time, the chews were so dry & cracked very easily. Based on her weight, she is supposed to get half a chew, so I have to cut them in half. As you can see from the attached picture, anytime I try to cut or break them in half they crumble to pieces. In my picture I have one of the chews from my last bag which is very moist, and all the other chews are very dry and crumbly. Very disappointed.",Dog,Long Haired Dachshund,UNK,FMLE,UNK,UNK,2008-02-23,91635,Pet Protect Synovi G4 Hip & Joint+ Chicken Flavored Soft Chew Supplement with Glucosamine for Dogs,2,2020-03-01 08:57:33.000
8649840,Bailey boy,"I had to switch flavors recently because the hickory smoked flavor was continually drier than it used to be. My mini dachshunds love the cheese flavored pill pockets, and they are moist enough to work with when Breaking them apart to bury pills in.",Dog,Long Haired Dachshund,A,MALE,XS,UNK,2018-01-12,142408,Greenies Pill Pockets Cheese Flavor Dog Treats,5,2020-04-21 11:09:28.000
8649840,Savannah,"I had to switch flavors recently because the hickory smoked flavor was continually drier than it used to be. My mini dachshunds love the cheese flavored pill pockets, and they are moist enough to work with when Breaking them apart to bury pills in.",Dog,Long Haired Dachshund,UNK,FMLE,UNK,UNK,2008-02-23,142408,Greenies Pill Pockets Cheese Flavor Dog Treats,5,2020-04-21 11:09:28.000
8649840,Bailey boy,Bailey boy loves this toy. We put his squeaky balls in it with the other toys that come with it and he had so much fun pulling them all out.,Dog,Long Haired Dachshund,A,MALE,XS,UNK,2018-01-12,152807,Frisco Chewy Box Hide & Seek Puzzle Plush Squeaky Dog Toy,5,2020-05-20 09:11:15.000
8649840,Savannah,Bailey boy loves this toy. We put his squeaky balls in it with the other toys that come with it and he had so much fun pulling them all out.,Dog,Long Haired Dachshund,UNK,FMLE,UNK,UNK,2008-02-23,152807,Frisco Chewy Box Hide & Seek Puzzle Plush Squeaky Dog Toy,5,2020-05-20 09:11:15.000
8649840,Bailey boy,"Our mini dachshund loves to play with this squeaky ball. Unfortunately, like most latex squeaky balls, the squeaky part does not last very long. Ours lasted a couple of weeks, but he plays with it multiple times a day. With that said though, it is very affordable to buy multiple balls at one time.",Dog,Long Haired Dachshund,A,MALE,XS,UNK,2018-01-12,195945,Li'l Pals Latex Soccer Ball Dog Toy,4,2020-09-02 07:57:31.000
8649840,Savannah,"Our mini dachshund loves to play with this squeaky ball. Unfortunately, like most latex squeaky balls, the squeaky part does not last very long. Ours lasted a couple of weeks, but he plays with it multiple times a day. With that said though, it is very affordable to buy multiple balls at one time.",Dog,Long Haired Dachshund,UNK,FMLE,UNK,UNK,2008-02-23,195945,Li'l Pals Latex Soccer Ball Dog Toy,4,2020-09-02 07:57:31.000
8649840,Bailey boy,"This is great because it has the toothpaste (which the pups liked the taste of) and a long toothbrush, as well as a finger brush. Highly recommend!",Dog,Long Haired Dachshund,A,MALE,XS,UNK,2018-01-12,57635,Virbac C.E.T. Enzymatic Oral Hygiene Poultry Flavor Dog Dental Kit,5,2020-10-09 08:16:46.000
8649840,Savannah,"This is great because it has the toothpaste (which the pups liked the taste of) and a long toothbrush, as well as a finger brush. Highly recommend!",Dog,Long Haired Dachshund,UNK,FMLE,UNK,UNK,2008-02-23,57635,Virbac C.E.T. Enzymatic Oral Hygiene Poultry Flavor Dog Dental Kit,5,2020-10-09 08:16:46.000
8649840,Bailey boy,"These pj’s are so much nicer than I expected. They are super soft & seem to be made with a good quality fabric. Size-wise, our mini dachshund, Bailey, was at the high end of a medium, but since dachshunds have long bodies, I ordered the size large, and I’m so glad I did. I do have to roll up the sleeves for his front paws, since dachshunds have such short legs, but it fits the length of his body really well. The pj’s are stretchy by the back legs, giving it a wider range of fit.",Dog,Long Haired Dachshund,A,MALE,XS,UNK,2018-01-12,233322,Frisco Plaid Dog & Cat Cozy Fleece PJs,5,2020-10-09 08:58:26.000
8649840,Savannah,"These pj’s are so much nicer than I expected. They are super soft & seem to be made with a good quality fabric. Size-wise, our mini dachshund, Bailey, was at the high end of a medium, but since dachshunds have long bodies, I ordered the size large, and I’m so glad I did. I do have to roll up the sleeves for his front paws, since dachshunds have such short legs, but it fits the length of his body really well. The pj’s are stretchy by the back legs, giving it a wider range of fit.",Dog,Long Haired Dachshund,UNK,FMLE,UNK,UNK,2008-02-23,233322,Frisco Plaid Dog & Cat Cozy Fleece PJs,5,2020-10-09 08:58:26.000
8649840,Bailey boy,"Purchased this to see if it would help our extra floofy mini dachshund with his hot spots. Too soon to tell if it is helping, plus we are using a few other holistic things, such as a salve and spray, but he absolutely loves this and it certainly can’t be bad for him. Only complaint is that is does seem to leak out of the bottle when I push the pump down, so I am keeping it in a gallon size baggie to minimize the mess.",Dog,Long Haired Dachshund,A,MALE,XS,UNK,2018-01-12,135154,Grizzly Omega Health Omega-3's Dog Supplement,5,2020-11-11 08:57:45.000
8649840,Savannah,"Purchased this to see if it would help our extra floofy mini dachshund with his hot spots. Too soon to tell if it is helping, plus we are using a few other holistic things, such as a salve and spray, but he absolutely loves this and it certainly can’t be bad for him. Only complaint is that is does seem to leak out of the bottle when I push the pump down, so I am keeping it in a gallon size baggie to minimize the mess.",Dog,Long Haired Dachshund,UNK,FMLE,UNK,UNK,2008-02-23,135154,Grizzly Omega Health Omega-3's Dog Supplement,5,2020-11-11 08:57:45.000
